PC1,PC2,PC3,PC4,label,media_type,content_category,audio_present,source_platform
0.9127517215970785,1.7246677767265777,0.20191700824961825,0.23349866133941044,Fake,Audio,News,No,Twitter
-1.9199772201462604,1.5141648071713085,0.5112313331078862,-0.162223500500396,Real,Video,Social Media,Yes,Instagram
1.4883203001334966,0.11262766132405497,-1.2192209499903321,-0.367658212324157,Fake,Image,Social Media,Yes,TikTok
-0.22667821990235557,-0.47333555864035876,1.4618421223770437,0.09725441301913684,Fake,Audio,Entertainment,Yes,Facebook
-1.3572348477453002,0.7090856551321515,1.34760007431615,0.03285193783629504,Real,Video,Social Media,Yes,News Website
1.7022404461394174,-1.447425004445262,-0.5858147483633284,1.3943974553258007,Fake,Audio,News,Yes,Instagram
1.9729496043341168,-2.0265543857632085,0.012690285085500089,0.5971709499345526,Fake,Audio,Entertainment,Yes,Instagram
-1.066744714086219,-1.2469477991393336,0.26469324908498,0.23965279946945342,Real,Audio,Social Media,Yes,YouTube
1.318427493092769,0.14604153146704968,-0.24195520666559284,0.03361521841538386,Fake,Audio,Entertainment,No,Twitter
-1.5079451872448664,-1.3876163397702574,0.386801078037542,-0.05152809922375536,Real,Image,Entertainment,Yes,Instagram
2.102798192898711,-0.0994605713810018,1.947293694155174,0.07660667033421448,Fake,Audio,Entertainment,No,TikTok
-0.9862337277436196,0.3722179166366533,0.6397629832703426,0.18280051207522668,Real,Image,Entertainment,Yes,Twitter
-1.4652221638546508,-0.8497739558992019,-1.140407017197747,-0.41667102581101106,Real,Image,Interview,Yes,News Website
1.407825587413309,-1.427615255264434,-0.5928712968858149,0.30256289764485633,Fake,Image,Interview,Yes,Twitter
-1.6325425719607904,1.895350080894848,0.15493839438287918,0.3744377056262692,Real,Video,Social Media,No,Twitter
0.6690575153508105,0.28671582994844924,-1.3357374437370901,0.5293351754631396,Fake,Audio,Entertainment,Yes,Instagram
-1.9576544074156563,-1.1723129178771041,-0.8063279267704371,0.02508369021973032,Real,Image,Interview,Yes,YouTube
-1.654244643053121,-0.2154851803725109,0.2214412062504675,-0.1478543468370653,Real,Image,Social Media,No,Facebook
-1.794886897688916,0.949177118296689,-0.9922911798421137,0.2572828749338507,Real,Audio,Interview,Yes,YouTube
-1.2862429524387422,0.5867429180706105,-0.57799152569678,0.6520754179897493,Real,Image,Entertainment,Yes,Twitter
-2.1787515810544704,0.16440736456765265,0.8710623344122471,-0.2712811865123715,Real,Video,Entertainment,No,Facebook
-1.3375673240394692,-0.06712071880462105,-0.9087644220225014,0.19841225058881978,Real,Image,Social Media,Yes,Instagram
1.6822090666680436,-0.5178047066869784,0.483186132334379,0.8405454934915704,Fake,Image,Social Media,No,TikTok
-1.4082566935790048,-0.03862379205706105,2.0706143576427554,0.16893928764613478,Real,Video,Political Speech,Yes,YouTube
-0.8167340891521984,-0.23134017625049808,1.2342056962689714,-0.21144473617548337,Real,Image,News,No,Facebook
1.6029480301839316,0.7088053334242526,-1.8430670622476644,-1.052298782399154,Fake,Image,Interview,No,Facebook
-1.8492614945648063,1.3778342720020154,-0.3689213003182416,-0.4526456130074059,Real,Image,News,No,Facebook
-0.9871069304093458,0.060520660623421076,0.9433064967577568,-0.10547604799046115,Real,Audio,Interview,No,News Website
-1.2870429773605854,0.2044410842246262,0.7544315269940544,-0.5164375911409175,Real,Video,Entertainment,No,Twitter
-1.1091201154777122,1.2729564257399169,-1.3245354677476795,-0.23956190768652474,Real,Audio,Social Media,No,Instagram
2.2197532489467044,1.6892939101096567,0.25560579808133094,0.41590343431844634,Fake,Audio,Entertainment,Yes,Instagram
-1.6536079084876918,-0.4773415455373003,1.5354974617950614,0.05886989555556021,Real,Image,Political Speech,Yes,Facebook
-1.4698996936673439,-0.9638267006056714,0.01807141705321025,0.39798201372896014,Real,Audio,Interview,No,Instagram
-1.7770618151314455,0.8842360099548332,-0.9071324727392149,0.25939110975480706,Real,Video,Political Speech,No,YouTube
-1.5547798181527006,0.9755794464238459,-1.0047614993880638,-0.43538756661314915,Real,Video,Political Speech,Yes,Facebook
2.511289355435244,0.6815746305209622,0.25397495262926206,-0.10408643730859023,Fake,Video,Interview,No,News Website
0.8274891968030912,2.2079951940761497,-0.3148057309593532,-0.007710566342383222,Fake,Video,Social Media,Yes,Instagram
1.005009574521123,-2.129023858720323,0.05118212110767816,0.940504838442972,Fake,Audio,Entertainment,Yes,YouTube
1.8236064627810264,0.3927125974455145,0.5331608916202418,-0.9024087633720754,Fake,Image,Political Speech,Yes,Instagram
2.0020017047925975,0.7705327060726805,0.13544220665946358,-0.8114787152191089,Fake,Image,Entertainment,No,Instagram
1.2759658131656928,-1.380384168021285,-0.7599155888994216,0.32444343440840406,Fake,Video,Political Speech,No,TikTok
-2.2876023804354197,-0.49293653346757826,1.545348908072945,-0.09649653825098102,Real,Image,News,No,Twitter
0.4434176467482807,-0.8108718653050431,-0.2029892541388991,0.2421759319892884,Fake,Video,News,Yes,YouTube
1.3330196241870251,1.6714211509752237,0.2191616531430371,0.5177631190274572,Fake,Image,Interview,Yes,News Website
0.9797895791528458,-1.0574568119912882,-0.05456589355265621,0.36300827701561594,Fake,Audio,Political Speech,No,News Website
-1.3954272814379174,1.0998437971544828,-1.0864680070623038,0.7484528817127023,Real,Video,Social Media,Yes,YouTube
-1.5939803210586436,0.4875193522079863,1.522108071012195,0.2846079519302895,Real,Image,Political Speech,No,News Website
0.5987318426894135,-0.7846906814161229,-0.3279090605951398,0.34905297530676027,Fake,Video,Entertainment,No,Instagram
0.8213556519375238,0.07968250437864409,-0.09396699971675566,1.0268215871344006,Fake,Image,Political Speech,Yes,Facebook
-1.8842023132193082,-0.555829477792921,1.588873725307589,-0.04115499011858351,Real,Video,News,No,Facebook
-1.9247049350776564,1.5670290073813373,-0.5661512664059811,-0.3422815418483484,Real,Image,Interview,No,YouTube
-1.341479285054635,0.8049014590429708,0.1616775133053695,-0.08041343651517191,Real,Image,Interview,No,TikTok
1.6639863579418834,-0.3948546851420919,-1.7083546746820293,-0.2934500579897552,Fake,Video,Interview,Yes,TikTok
1.3763866473934696,1.0974388226680196,0.798159342082888,-0.554535278284855,Fake,Audio,Entertainment,No,YouTube
1.0743976127027868,-0.6943750441761338,1.6369620955565056,0.6348391672985642,Fake,Audio,Entertainment,No,YouTube
-1.2983756226011478,1.5175841833597175,0.450096672481305,-0.45539468810077777,Real,Audio,Entertainment,Yes,YouTube
-1.3005218947996384,-0.7870590989319441,-0.26170955885697156,-0.41703236688573186,Real,Audio,Social Media,Yes,YouTube
-1.510711109254213,0.5991598093092279,1.416670110398453,-0.08137817959249842,Real,Video,Political Speech,No,Instagram
1.858256084105287,-1.3389169327640809,0.1850142399327786,-0.7986662938126041,Fake,Image,Entertainment,Yes,Instagram
-1.3441122745535077,-0.46857125938110183,1.494740309271979,0.02886451376185669,Real,Audio,Interview,Yes,News Website
1.433162177831222,-0.9345926852418771,-0.15881435435329863,1.1921633944066186,Fake,Image,Interview,No,Instagram
1.4611441558178742,1.461733788462633,0.3706921220369962,0.8992799228157582,Fake,Image,Interview,Yes,TikTok
1.852860274412554,-1.240984947793988,0.1243047881683177,-0.32010824454015696,Fake,Video,News,Yes,TikTok
-1.1274620432319866,-1.1996118696849212,-0.7792989834443634,-0.13738604485954187,Real,Image,Entertainment,No,Facebook
-1.6567119123875003,1.6322596688187685,-0.6279544740172283,-0.13150756784340392,Real,Image,Social Media,No,TikTok
1.3532639134243287,-1.503787518403473,0.46439208789466274,0.64565363048002,Fake,Image,News,No,Facebook
1.634088788824824,-1.6219052689285969,0.5275230094185249,-0.27382146437751825,Fake,Audio,Social Media,No,Facebook
-1.2963432830904935,0.8688418280631606,0.09957097001093411,-0.5275376711018992,Real,Audio,Interview,Yes,Twitter
-1.561424008028785,-0.6327337447507694,0.6726102388145418,-0.42455898450511487,Real,Image,Political Speech,Yes,TikTok
0.6641386202647506,-0.5461619751401605,-0.5481315225354876,0.0027134923650164585,Fake,Image,Political Speech,Yes,Twitter
0.8170663192426514,-1.5853745134425867,0.5948822992021241,0.20421422103014866,Fake,Video,Entertainment,No,Twitter
2.1701002809736436,0.6680497370528369,1.2635357226912616,0.09924283877153414,Fake,Audio,Social Media,Yes,Facebook
1.8070490894482252,0.038979225269792944,1.8309912010735485,-0.7848375963920637,Fake,Video,Interview,No,YouTube
2.5264943930023405,-1.6879766966565044,-0.4207623604655233,0.05540639430148734,Fake,Audio,News,No,Instagram
-1.4683171193835436,1.8733131237405032,0.12927776984793496,-0.36508758967816374,Real,Video,Interview,Yes,Facebook
-1.3833125540509206,1.0807080668779387,0.8983740308388002,-0.37494029056902567,Real,Image,Entertainment,Yes,Instagram
1.3375924254739002,-2.1945758343976403,0.15789270327425914,0.39680970372108837,Fake,Image,Interview,Yes,Twitter
2.3853467591112696,0.7325327595418853,1.1219316317612877,0.0473170622793692,Fake,Image,Political Speech,Yes,YouTube
0.933043072262842,-1.1843022149461506,0.14392513098709653,-0.7811925659957236,Fake,Image,Political Speech,No,TikTok
1.3869696827804106,-0.4291959563495059,0.3066313753114987,0.0666490951104885,Fake,Image,News,No,Twitter
1.2382941875515898,-1.6202510285450094,0.5775219210391871,0.4622667749835877,Fake,Video,Political Speech,No,Facebook
-1.2025620113239535,1.0696904780595522,-0.058251591652138224,-0.15983094006198287,Real,Video,Interview,Yes,Twitter
-1.1633459017383123,-0.06857217821305281,1.1099185723173548,-0.10027256372267623,Real,Video,Entertainment,No,YouTube
-1.2883564564443688,1.0733785302734522,0.9499500035267066,-0.3496461213219676,Real,Audio,Interview,No,Twitter
1.056820725292268,-0.02577623312409446,1.9371025204167776,-1.0295460403674965,Fake,Video,Interview,No,YouTube
-1.6277187665152264,-1.1064843809061693,1.1327332147591385,-0.2961201356328498,Real,Video,Social Media,Yes,Facebook
1.7182103951945922,-1.0373757978310434,-0.049944915157619,-0.14566576134026166,Fake,Image,Social Media,No,TikTok
1.7817694536288604,-0.12061815755879464,-0.9996639129617189,-0.970685952740666,Fake,Video,Social Media,Yes,Twitter
1.8970946742374024,-1.9796571061545993,-0.042593280639062564,0.5712148824501415,Fake,Image,Political Speech,No,News Website
-1.7106216478257499,-0.40207242543088884,-0.6068671824172973,0.40419243639361147,Real,Image,Entertainment,No,Twitter
-1.2625853691194542,0.5061057200981928,-1.5539394157348814,-0.350900220116247,Real,Image,Political Speech,Yes,News Website
0.7668413654993812,1.7718242953096919,0.1077731329444003,-0.2796483528488084,Fake,Audio,Social Media,Yes,YouTube
2.95896996091749,0.02032278210593847,-2.1364847027543097,-0.09313802119512764,Fake,Image,Social Media,Yes,Twitter
0.39788722216058825,1.7247191070973147,0.21330435880062298,-0.20986242681954326,Fake,Audio,Interview,Yes,Facebook
1.2795984479430074,-0.03671221432170237,0.0038743251223771146,-0.26799181010496664,Fake,Audio,Entertainment,Yes,News Website
0.925238114628443,0.3442164310109718,1.6874439901795195,0.4651669024832001,Fake,Video,Social Media,No,Facebook
0.7493917256451594,-1.6374576019309417,0.584178239352932,-0.49181397489770123,Fake,Image,News,Yes,Instagram
-1.4503632262753134,1.5633788106769182,-0.521162997860485,0.1636652699687696,Real,Audio,Entertainment,No,Instagram
2.53041075049864,0.12777079511317382,1.7929489220207298,-0.06916710659060371,Fake,Audio,Interview,No,Instagram
-1.294633791453272,-0.7684559862972122,-1.1798908314499885,-0.1682170996117105,Real,Image,Interview,No,Facebook
-0.8271529249093142,-0.3278744897505036,0.31886137254883046,-0.14225177342164388,Real,Image,Political Speech,Yes,TikTok
0.688868826739486,-0.17987484147055813,2.1187224609589927,0.404977437180175,Fake,Image,Social Media,No,Facebook
0.8588228953677102,-1.051799056114817,-1.0840723177590337,0.1752140279084392,Fake,Audio,Social Media,Yes,Instagram
-1.3515869795905364,1.3667143142095277,-0.40461065243664424,-0.12615985658225248,Real,Audio,Social Media,Yes,Facebook
-1.755215521475182,-1.604591965545117,-0.33806918066585245,0.1991961793319318,Real,Video,Political Speech,Yes,YouTube
-1.6755458793709552,-2.0267392801461814,0.07427856279560352,-0.49117259098190913,Real,Video,Political Speech,Yes,News Website
-1.5189710846490454,0.48274373047949837,1.5798784805201909,0.35155610879908067,Real,Video,Entertainment,No,Twitter
1.7001613592249012,0.1482207746835315,-0.31582109709357825,-1.0742889670781546,Fake,Image,Interview,No,YouTube
0.9477444892198447,0.5710704825180148,1.3243486545472936,0.711411098568059,Fake,Audio,Interview,Yes,News Website
-1.1306999604698946,0.26010595872695563,1.7711029722686127,-0.08897591961426711,Real,Image,Entertainment,No,News Website
-1.5812159039802591,-1.0179970007469157,-0.9802046944850046,-0.5729898804438585,Real,Video,Social Media,No,Facebook
1.217047546737955,0.6889895405857334,0.15260904674555067,0.32168239971865864,Fake,Audio,Social Media,Yes,Facebook
-1.670027855815541,-0.32387514345420815,1.3929972747628505,-0.0016042126701404549,Real,Audio,Entertainment,Yes,Facebook
-1.591868543999577,0.019183086109440656,-2.058841549002731,0.05276837604426813,Real,Image,Social Media,No,Instagram
1.3754990416055253,-0.24881920900408988,-0.891430113541201,0.5581482278088977,Fake,Audio,Social Media,Yes,YouTube
0.09354518461060968,-0.14940373844727156,-0.9017712292823319,-0.185963699202239,Fake,Image,Interview,Yes,TikTok
2.0294639697969754,0.47492987462562064,1.4740720227172377,0.29362928090256557,Fake,Video,Political Speech,No,News Website
-2.116384230391293,0.39083452533411384,-1.368019969332294,-0.13577188613297636,Real,Audio,Entertainment,No,Twitter
-1.2622896291502417,1.7202475510316575,0.24194682533002146,-0.011750720132621979,Real,Image,Social Media,No,Twitter
1.8059180764315625,0.47121129579725146,0.41455104574574697,0.6531943711156324,Fake,Audio,Political Speech,Yes,News Website
-1.4779466012024376,0.5192055104907236,0.44567909924033433,-0.29229508173104646,Real,Video,Entertainment,No,Facebook
1.0014216347105191,-0.1068979083589202,1.0732962994657456,-0.5479257971003427,Fake,Image,Social Media,Yes,YouTube
2.0163405283152707,-0.08764911826577133,0.9979160932938346,0.06696734434820287,Fake,Audio,Social Media,Yes,Instagram
1.1656006913257257,-1.7859920359142802,-0.2958930662417963,-0.6708487637840562,Fake,Image,Social Media,No,Facebook
1.138234971483285,-0.7903621440156157,0.8402338043482954,0.7242479732726607,Fake,Audio,News,Yes,Facebook
1.0973062571916643,-0.38877681830526706,-0.7092351869365254,0.9847140780706242,Fake,Video,Political Speech,Yes,YouTube
0.989092466401438,0.22057030095024993,-2.3285135851446386,-1.0319005393074758,Fake,Image,Political Speech,No,Twitter
